Model,Precision,Recall,AP
Logistic Regression,0.043658695689492384,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043663380360277615,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04366806603652098,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04367275271854622,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0436774404066772,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04368212910123794,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04368681880255258,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04369150951094543,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04369620122674089,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043700893950263546,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043705587681838104,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043710282421789405,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04371497817044243,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04371967492812233,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04372437269515434,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04372907147186389,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04373377125857651,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0437384720556179,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04374317386331387,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04374787668199039,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043752580511973574,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043757285353589664,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04376199120716504,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04376669807302624,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04377140595149992,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0437761148429129,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043780824747592116,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04378553566586467,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04379024759805778,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04379496054449883,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04379967450551532,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04380438948143491,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043809105472585395,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0438138224792947,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04381854050189092,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04382325954070226,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043827979596057075,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043832700668283875,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043837422757711304,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043842145864668135,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043846869989483304,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04385159513248587,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04385632129400505,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043861048474370196,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04386577667391079,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043870505892956484,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04387523613183704,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04387996739088239,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043884699670422585,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04388943297078784,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04389416729230849,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04389890263531503,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0439036390001381,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04390837638710847,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04391311479655705,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04391785422881491,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04392259468421325,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04392733616308342,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0439320786657569,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04393682219256533,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04394156674384049,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04394631231991429,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0439510589211188,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04395580654778622,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043960555200248906,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043965304878839345,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04397005558389018,0.9998034398034398,0.7679054147275222
Logistic Regression,0.043974807315734186,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04397956007470429,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04398431386113357,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04398906867535522,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04399382451770262,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04399858138850925,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04400333928810876,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04400809821683495,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04401285817502174,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044017619163003216,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04402238118111361,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04402714422968727,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044031908309058725,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04403667341956262,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044041439561533766,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044046206735307104,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044050974941217735,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044055744179600884,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04406051445079195,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044065285755126436,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04407005809294004,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044074831464568566,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04407960587034798,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0440843813106144,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04408915778570407,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044093935295953395,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044098713841698924,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04410349342327735,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044108274041025505,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04411305569528039,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04411783838637911,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04412262211465896,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04412740688045737,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04413219268411189,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04413697952596025,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04414176740634031,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04414655632559007,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0441513462840477,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044156137282051505,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04416092931993992,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04416572239805155,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044170516516725135,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044175311676299574,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0441801078771139,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04418490511950729,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044189703403819086,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044194502730388774,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04419930309955596,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044204104511660444,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04420890696704213,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044213710466041105,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04421851500899757,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044223320596251905,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04422812722814462,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04423293490501637,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044237743627207976,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044242553395060384,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044247364208914716,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04425217606911221,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04425698897599429,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0442618029299025,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04426661793117853,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04427143398016424,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04427625107720162,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044281069222632835,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044285888416800166,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044290708660046064,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04429552995271312,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04430035229514408,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04430517568768183,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04431000013066942,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04431482562445004,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04431965216936703,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04432447976576388,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044329308413984234,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044334138114371875,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044338968867270755,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04434380067302495,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04434863353197871,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044353467444476415,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04435830241086262,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044363138431482,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044367975506679404,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04437281363679982,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04437765282218839,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044382493063190406,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04438733436015132,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044392176713416706,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04439702012333233,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044401864590244075,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04440671011449798,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044411556696440264,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04441640433641726,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04442125303477547,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044426102791861544,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044430953608022294,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04443580548360466,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04444065841895575,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044445512414422836,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044450367470353316,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04445522358709474,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044460080764994844,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044464939004401474,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04446979830566265,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04447465866912655,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044479520095141487,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04448438258405594,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044489246136218526,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044494110751978025,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04449897643168338,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044503843175683656,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044508710984328105,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044513579857966105,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044518449796947204,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0445233208016211,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044528192872337634,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04453306600944681,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04453794021329877,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044542815484243846,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04454769182263249,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0445525692288153,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044557447703143065,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0445623272459667,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04456720785763728,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04457208953850603,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044576972288924335,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044581856109243735,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04458674099981592,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04459162696099274,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04459651399312618,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04460140209656841,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04460629127167174,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044611181518788616,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04461607283827167,0.9998034398034398,0.7679054147275222
Logistic Regression,0.044620965230473666,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04462585869574754,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04463075323444636,0.9998034398034398,0.7679054147275222
Logistic Regression,0.04463564884692337,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05144491277930471,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05145141753131314,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051457923928465744,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051464431971386726,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0514709416607006,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05147745299703219,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05148396598100665,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05149048061324945,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05149699689438636,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05150351482504348,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05151003440584722,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05151655563742433,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05152307852040183,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05152960305540712,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05153612924306785,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051542657084012046,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05154918657886803,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05155571772826442,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051562250532830194,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05156878499319462,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0515753211099873,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05158185888383814,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05158839831537738,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051594939405235574,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05160148215404359,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05160802656243262,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051614572631034195,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05162112036048013,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051627669751402594,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051634220804434056,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051640773520207316,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051647327899355486,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05165388394251202,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05166044165031066,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0516670010233855,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05167356206237095,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05168012476790173,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05168668914061289,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05169325518113981,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05169982289011818,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05170639226818403,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05171296331597368,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05171953603412381,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05172611042327141,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05173268648405379,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051739264217108595,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05174584362307377,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05175242470258762,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051759007456288746,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05176559188481609,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051772177988808905,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05177876576890678,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05178535522574963,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0517919463599777,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051798539172231546,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05180513366315205,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05181172983338044,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05181832768355826,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05182492721432738,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05183152842632999,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05183813132020862,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05186297326301354,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05186958417144037,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05187619676545054,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0518828110456888,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05188942701280021,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05189604466743017,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05190266401022441,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051909285041829,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051915907762890304,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05192253217405507,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05192915827597032,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05193578606928345,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051942415554642164,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0519490467326945,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05195567960408883,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05196231416947386,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051968950429498624,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051975588384812484,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05198222803606513,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0519888693839066,0.9998034398034398,0.7679054147275222
Logistic Regression,0.051995512428987256,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05200215717195779,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05200880361346922,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05201545175417292,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05202210159472057,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0520287531357642,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05203540637795618,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05204206132194918,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05204871796839625,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052055376317950736,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05206203637126634,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05206869812899709,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05207536159179735,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05208202676032182,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05208869363522554,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05209536221716387,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052102032506792524,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05210870450476754,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0521153782117453,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052122053628382514,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052128730755336236,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052135409593263855,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052142090142823096,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052148772404672014,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052155456379469015,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05216214206787283,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052168829470542535,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05217551858813754,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05218220942131761,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052188901970742815,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0521955962370736,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05220229222097072,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05220898992309528,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05221568934410873,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05222239048467286,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052229093345449784,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05223579792710197,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05224250423029223,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0522492122556837,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05225592200393987,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05226263347572457,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05226934667170195,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05227606159253654,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052282778238893185,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05228949661143707,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052296216710833746,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05230293853774907,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05230966209284926,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0523163873768009,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052323114390270875,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05232984313392643,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052336573608435175,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05234330581446503,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05235003975268427,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05235677542376153,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05236351282836576,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05237025196716628,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05237699284083274,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05238373545003514,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05239047979544383,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052397225877729506,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05240397369756319,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052410723255616264,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05241747455256046,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052424227589067854,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052430982365810855,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05243773888346224,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05244449714269512,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05245125714418295,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05245801888859955,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05246478237661906,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05247154760891599,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052478314586165184,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05248508330904185,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052491853778221534,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05249862599438012,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05250539995819387,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05251217567033937,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05251895313149356,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052525732342333736,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05253251330353754,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052539296015782964,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05254608047974835,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05255286669611239,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05255965466555413,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052566444388752964,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05257323586638863,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05258002909914124,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052586824087691234,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05259362083271941,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05260041933490692,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05260721959493527,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05261402161348632,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05262082539124228,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052627630928885706,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05263443822709952,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05264124728656699,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05264805810797173,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052654870691997736,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05266168503932932,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05266850115065117,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052675319026648335,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0526821386680062,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052688960075410525,0.9998034398034398,0.7679054147275222
Logistic Regression,0.0526957832495474,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05270260819110329,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05270943490076502,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05271626337921975,0.9998034398034398,0.7679054147275222
Logistic Regression,0.05272309362715501,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052729925645258684,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052736759434219016,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052743594994724606,0.9998034398034398,0.7679054147275222
Logistic Regression,0.052750432327464396,0.9998034398034398,0.7679054147275222
